id_venta,producto,precio_unitario,cantidad,fecha_venta,categoria,venta_neta,mes,nombre_mes
2271,Parlantes Bluetooth,61.01,1,2024-10-01,Electrónica,61.01,10,October
2295,Auriculares,56.21,2,2024-10-01,Electrónica,112.42,10,October
1345,Lavadora,51.32,4,2024-10-02,Electrodomésticos,205.28,10,October
2012,Televisor,48.02,7,2024-10-02,Electrónica,336.14000000000004,10,October
2226,Laptop,99.45,5,2024-10-02,Electrónica,497.25,10,October
2442,Televisor,71.48,4,2024-10-02,Electrónica,285.92,10,October
2576,Laptop,123.53,10,2024-10-02,Electrónica,1235.3,10,October
2656,Laptop,31.99,9,2024-10-02,Electrónica,287.90999999999997,10,October
2915,Auriculares,33.81,11,2024-10-02,Electrónica,371.91,10,October
38,Rincón de plantas,26.44,4,2024-10-03,Decoración,105.76,10,October
681,Lámpara de mesa,113.04,1,2024-10-03,Decoración,113.04,10,October
1815,Lavadora,65.29,5,2024-10-03,Electrodomésticos,326.45000000000005,10,October
2703,Smartphone,123.4,12,2024-10-03,Electrónica,1480.8000000000002,10,October
2725,Auriculares,107.61,1,2024-10-03,Electrónica,107.61,10,October
786,Cortinas,27.17,8,2024-10-04,Decoración,217.36,10,October
1358,Cafetera,95.67,12,2024-10-04,Electrodomésticos,1148.04,10,October
1709,Batidora,89.72,10,2024-10-04,Electrodomésticos,897.2,10,October
1857,Horno eléctrico,74.8,5,2024-10-04,Electrodomésticos,374.0,10,October
2406,Laptop,121.0,10,2024-10-04,Electrónica,1210.0,10,October
2538,SmartWatch,29.14,12,2024-10-04,Electrónica,349.68,10,October
753,Espejo decorativo,119.86,4,2024-10-05,Decoración,479.44,10,October
898,Rincón de plantas,67.87,11,2024-10-05,Decoración,746.57,10,October
924,Jarrón decorativo,64.39,11,2024-10-05,Decoración,708.29,10,October
1650,Plancha de vapor,117.52,2,2024-10-05,Electrodomésticos,235.04,10,October
1779,Batidora,122.12,4,2024-10-05,Electrodomésticos,488.48,10,October
1796,Secadora,63.51,11,2024-10-05,Electrodomésticos,698.61,10,October
2841,Parlantes Bluetooth,48.99,10,2024-10-05,Electrónica,489.90000000000003,10,October
1280,Plancha de vapor,31.01,7,2024-10-06,Electrodomésticos,217.07000000000002,10,October
1595,Lavadora,80.48,4,2024-10-06,Electrodomésticos,321.92,10,October
1711,Freidora eléctrica,34.28,2,2024-10-06,Electrodomésticos,68.56,10,October
2417,Cámara digital,109.02,2,2024-10-06,Electrónica,218.04,10,October
2443,Smartphone,111.34,5,2024-10-06,Electrónica,556.7,10,October
158,Rincón de plantas,117.14,8,2024-10-07,Decoración,937.12,10,October
223,Espejo decorativo,70.04,3,2024-10-07,Decoración,210.12,10,October
474,Jarrón decorativo,38.87,10,2024-10-07,Decoración,388.7,10,October
1032,Heladera,31.35,11,2024-10-07,Electrodomésticos,344.85,10,October
1141,Freidora eléctrica,71.45,12,2024-10-07,Electrodomésticos,857.4000000000001,10,October
1738,Cafetera,40.25,3,2024-10-07,Electrodomésticos,120.75,10,October
2188,SmartWatch,41.24,4,2024-10-07,Electrónica,164.96,10,October
2433,Smartphone,117.66,5,2024-10-07,Electrónica,588.3,10,October
2515,Auriculares,99.53,1,2024-10-07,Electrónica,99.53,10,October
2608,SmartWatch,60.98,5,2024-10-07,Electrónica,304.9,10,October
2831,Parlantes Bluetooth,86.32,10,2024-10-07,Electrónica,863.1999999999999,10,October
6,Cortinas,58.87,11,2024-10-08,Decoración,647.5699999999999,10,October
670,Adorno de pared,55.21,7,2024-10-08,Decoración,386.47,10,October
816,Cortinas,74.32,11,2024-10-08,Decoración,817.52,10,October
991,Lámpara de mesa,79.63,12,2024-10-08,Decoración,955.56,10,October
1204,Aspiradora,87.88,2,2024-10-08,Electrodomésticos,175.76,10,October
2533,Smartphone,64.37,1,2024-10-08,Electrónica,64.37,10,October
2598,SmartWatch,113.97,7,2024-10-08,Electrónica,797.79,10,October
2724,Tablet,42.93,5,2024-10-08,Electrónica,214.65,10,October
2738,SmartWatch,65.16,3,2024-10-08,Electrónica,195.48,10,October
134,Jarrón decorativo,103.16,11,2024-10-09,Decoración,1134.76,10,October
2353,Smartphone,33.52,8,2024-10-09,Electrónica,268.16,10,October
2376,Laptop,106.01,5,2024-10-09,Electrónica,530.0500000000001,10,October
60,Adorno de pared,32.58,9,2024-10-10,Decoración,293.21999999999997,10,October
117,Elementos de cerámica,29.63,4,2024-10-10,Decoración,118.52,10,October
364,Jarrón decorativo,73.49,12,2024-10-10,Decoración,881.8799999999999,10,October
498,Rincón de plantas,42.62,4,2024-10-10,Decoración,170.48,10,October
668,Rincón de plantas,61.18,8,2024-10-10,Decoración,489.44,10,October
1133,Microondas,121.17,3,2024-10-10,Electrodomésticos,363.51,10,October
1221,Freidora eléctrica,112.79,11,2024-10-10,Electrodomésticos,1240.69,10,October
1233,Microondas,110.22,12,2024-10-10,Electrodomésticos,1322.6399999999999,10,October
1239,Batidora,94.29,2,2024-10-10,Electrodomésticos,188.58,10,October
1724,Aspiradora,95.89,1,2024-10-10,Electrodomésticos,95.89,10,October
2389,Proyector,73.93,5,2024-10-10,Electrónica,369.65000000000003,10,October
2671,Parlantes Bluetooth,30.22,6,2024-10-10,Electrónica,181.32,10,October
2692,Televisor,52.35,2,2024-10-10,Electrónica,104.7,10,October
2998,Proyector,115.84,10,2024-10-10,Electrónica,1158.4,10,October
382,Cuadro decorativo,115.19,3,2024-10-11,Decoración,345.57,10,October
438,Rincón de plantas,104.88,10,2024-10-11,Decoración,1048.8,10,October
584,Jarrón decorativo,77.31,8,2024-10-11,Decoración,618.48,10,October
778,Rincón de plantas,32.69,5,2024-10-11,Decoración,163.45,10,October
867,Elementos de cerámica,65.85,5,2024-10-11,Decoración,329.25,10,October
1113,Microondas,79.45,3,2024-10-11,Electrodomésticos,238.35000000000002,10,October
1567,Horno eléctrico,101.95,4,2024-10-11,Electrodomésticos,407.8,10,October
1610,Plancha de vapor,91.96,1,2024-10-11,Electrodomésticos,91.96,10,October
2258,SmartWatch,68.66,5,2024-10-11,Electrónica,343.29999999999995,10,October
2732,Televisor,73.89,5,2024-10-11,Electrónica,369.45,10,October
97,Elementos de cerámica,116.32,9,2024-10-12,Decoración,1046.8799999999999,10,October
317,Elementos de cerámica,94.69,11,2024-10-12,Decoración,1041.59,10,October
472,Cuadro decorativo,78.9,2,2024-10-12,Decoración,157.8,10,October
725,Alfombra,111.36,11,2024-10-12,Decoración,1224.96,10,October
1890,Plancha de vapor,102.24,9,2024-10-12,Electrodomésticos,920.16,10,October
2137,Cámara digital,108.68,1,2024-10-12,Electrónica,108.68,10,October
2242,Televisor,72.27,7,2024-10-12,Electrónica,505.89,10,October
2352,Televisor,82.27,2,2024-10-12,Electrónica,164.54,10,October
2359,Proyector,52.24,10,2024-10-12,Electrónica,522.4,10,October
2470,Consola de videojuegos,111.81,9,2024-10-12,Electrónica,1006.29,10,October
2821,Parlantes Bluetooth,117.62,9,2024-10-12,Electrónica,1058.58,10,October
646,Cortinas,44.98,6,2024-10-13,Decoración,269.88,10,October
1034,Aspiradora,44.82,2,2024-10-13,Electrodomésticos,89.64,10,October
2075,Auriculares,75.39,7,2024-10-13,Electrónica,527.73,10,October
2710,Consola de videojuegos,41.81,7,2024-10-13,Electrónica,292.67,10,October
182,Cuadro decorativo,78.36,11,2024-10-14,Decoración,861.96,10,October
1178,Cafetera,61.69,8,2024-10-14,Electrodomésticos,493.52,10,October
1687,Horno eléctrico,117.85,5,2024-10-14,Electrodomésticos,589.25,10,October
1850,Plancha de vapor,28.6,5,2024-10-14,Electrodomésticos,143.0,10,October
2291,Parlantes Bluetooth,111.95,5,2024-10-14,Electrónica,559.75,10,October
520,Adorno de pared,85.98,5,2024-10-15,Decoración,429.90000000000003,10,October
564,Jarrón decorativo,51.28,7,2024-10-15,Decoración,358.96000000000004,10,October
990,Adorno de pared,76.72,3,2024-10-15,Decoración,230.16,10,October
999,Candelabro,47.09,5,2024-10-15,Decoración,235.45000000000002,10,October
1308,Cafetera,96.89,7,2024-10-15,Electrodomésticos,678.23,10,October
2667,Cámara digital,26.32,4,2024-10-15,Electrónica,105.28,10,October
2960,Consola de videojuegos,87.02,11,2024-10-15,Electrónica,957.2199999999999,10,October
1321,Freidora eléctrica,28.16,4,2024-10-16,Electrodomésticos,112.64,10,October
1637,Horno eléctrico,93.24,11,2024-10-16,Electrodomésticos,1025.6399999999999,10,October
2427,Cámara digital,96.56,1,2024-10-16,Electrónica,96.56,10,October
2448,SmartWatch,109.91,12,2024-10-16,Electrónica,1318.92,10,October
266,Cortinas,91.78,5,2024-10-17,Decoración,458.9,10,October
278,Rincón de plantas,122.76,10,2024-10-17,Decoración,1227.6000000000001,10,October
329,Candelabro,72.5,11,2024-10-17,Decoración,797.5,10,October
355,Alfombra,124.48,4,2024-10-17,Decoración,497.92,10,October
440,Adorno de pared,113.49,2,2024-10-17,Decoración,226.98,10,October
1326,Secadora,109.4,7,2024-10-18,Electrodomésticos,765.8000000000001,10,October
1512,Heladera,37.72,10,2024-10-18,Electrodomésticos,377.2,10,October
1534,Aspiradora,96.98,8,2024-10-18,Electrodomésticos,775.84,10,October
2614,Auriculares,47.88,4,2024-10-18,Electrónica,191.52,10,October
9,Candelabro,51.38,5,2024-10-19,Decoración,256.90000000000003,10,October
1574,Aspiradora,92.59,10,2024-10-19,Electrodomésticos,925.9000000000001,10,October
1615,Lavadora,114.4,1,2024-10-19,Electrodomésticos,114.4,10,October
1713,Microondas,65.46,5,2024-10-19,Electrodomésticos,327.29999999999995,10,October
1859,Batidora,81.35,8,2024-10-19,Electrodomésticos,650.8,10,October
2886,Laptop,49.03,12,2024-10-19,Electrónica,588.36,10,October
33,Espejo decorativo,113.71,7,2024-10-20,Decoración,795.9699999999999,10,October
72,Cuadro decorativo,111.56,1,2024-10-20,Decoración,111.56,10,October
2923,Smartphone,33.63,5,2024-10-20,Electrónica,168.15,10,October
2933,Smartphone,74.88,5,2024-10-20,Electrónica,374.4,10,October
591,Lámpara de mesa,74.62,1,2024-10-21,Decoración,74.62,10,October
620,Adorno de pared,92.16,4,2024-10-21,Decoración,368.64,10,October
680,Adorno de pared,76.66,3,2024-10-21,Decoración,229.98,10,October
864,Jarrón decorativo,55.89,2,2024-10-21,Decoración,111.78,10,October
1215,Lavadora,91.79,10,2024-10-21,Electrodomésticos,917.9000000000001,10,October
1385,Lavadora,111.51,3,2024-10-21,Electrodomésticos,334.53000000000003,10,October
18,Rincón de plantas,37.09,3,2024-10-22,Decoración,111.27000000000001,10,October
776,Cortinas,56.8,1,2024-10-22,Decoración,56.8,10,October
942,Cuadro decorativo,99.04,8,2024-10-22,Decoración,792.32,10,October
1766,Secadora,65.13,9,2024-10-22,Electrodomésticos,586.17,10,October
1891,Freidora eléctrica,112.96,6,2024-10-22,Electrodomésticos,677.76,10,October
2043,Smartphone,30.55,4,2024-10-22,Electrónica,122.2,10,October
2128,SmartWatch,123.02,6,2024-10-22,Electrónica,738.12,10,October
2472,Televisor,67.41,1,2024-10-22,Electrónica,67.41,10,October
2940,Consola de videojuegos,34.04,6,2024-10-22,Electrónica,204.24,10,October
596,Cortinas,75.96,7,2024-10-23,Decoración,531.7199999999999,10,October
1206,Secadora,44.22,1,2024-10-23,Electrodomésticos,44.22,10,October
1214,Aspiradora,121.66,3,2024-10-23,Electrodomésticos,364.98,10,October
2051,Parlantes Bluetooth,49.4,9,2024-10-23,Electrónica,444.59999999999997,10,October
2071,Parlantes Bluetooth,87.97,12,2024-10-23,Electrónica,1055.6399999999999,10,October
2094,Auriculares,118.97,5,2024-10-23,Electrónica,594.85,10,October
2562,Televisor,78.28,9,2024-10-23,Electrónica,704.52,10,October
2914,Auriculares,26.34,5,2024-10-23,Electrónica,131.7,10,October
2965,Auriculares,70.7,11,2024-10-23,Electrónica,777.7,10,October
1716,Secadora,62.92,10,2024-10-24,Electrodomésticos,629.2,10,October
1925,Lavadora,91.29,4,2024-10-24,Electrodomésticos,365.16,10,October
2183,Smartphone,110.92,7,2024-10-24,Electrónica,776.44,10,October
2783,Smartphone,95.67,8,2024-10-24,Electrónica,765.36,10,October
1014,Aspiradora,106.17,12,2024-10-25,Electrodomésticos,1274.04,10,October
1357,Horno eléctrico,76.9,11,2024-10-25,Electrodomésticos,845.9000000000001,10,October
1388,Cafetera,88.66,1,2024-10-25,Electrodomésticos,88.66,10,October
2103,Smartphone,44.04,10,2024-10-25,Electrónica,440.4,10,October
2132,Televisor,117.96,7,2024-10-25,Electrónica,825.7199999999999,10,October
2311,Parlantes Bluetooth,79.72,6,2024-10-25,Electrónica,478.32,10,October
2607,Cámara digital,54.75,10,2024-10-25,Electrónica,547.5,10,October
2781,Parlantes Bluetooth,69.0,12,2024-10-25,Electrónica,828.0,10,October
114,Jarrón decorativo,104.03,6,2024-10-26,Decoración,624.1800000000001,10,October
690,Adorno de pared,103.95,8,2024-10-26,Decoración,831.6,10,October
853,Espejo decorativo,87.21,7,2024-10-26,Decoración,610.4699999999999,10,October
1354,Aspiradora,55.17,4,2024-10-26,Electrodomésticos,220.68,10,October
1449,Batidora,73.18,12,2024-10-26,Electrodomésticos,878.1600000000001,10,October
1577,Horno eléctrico,63.35,1,2024-10-26,Electrodomésticos,63.35,10,October
1676,Secadora,88.46,9,2024-10-26,Electrodomésticos,796.14,10,October
1733,Microondas,33.38,11,2024-10-26,Electrodomésticos,367.18,10,October
1987,Horno eléctrico,113.12,6,2024-10-26,Electrodomésticos,678.72,10,October
2198,SmartWatch,78.65,7,2024-10-26,Electrónica,550.5500000000001,10,October
2285,Auriculares,57.38,1,2024-10-26,Electrónica,57.38,10,October
2878,SmartWatch,122.44,5,2024-10-26,Electrónica,612.2,10,October
25,Alfombra,38.69,1,2024-10-27,Decoración,38.69,10,October
674,Jarrón decorativo,108.63,9,2024-10-27,Decoración,977.67,10,October
755,Alfombra,27.68,3,2024-10-27,Decoración,83.03999999999999,10,October
835,Alfombra,85.65,6,2024-10-27,Decoración,513.9000000000001,10,October
1005,Lavadora,44.34,3,2024-10-27,Electrodomésticos,133.02,10,October
1033,Microondas,113.6,3,2024-10-27,Electrodomésticos,340.79999999999995,10,October
1092,Heladera,99.93,6,2024-10-27,Electrodomésticos,599.58,10,October
1094,Aspiradora,115.5,8,2024-10-27,Electrodomésticos,924.0,10,October
1349,Batidora,100.89,5,2024-10-27,Electrodomésticos,504.45,10,October
1519,Batidora,101.17,11,2024-10-27,Electrodomésticos,1112.8700000000001,10,October
1601,Freidora eléctrica,32.54,11,2024-10-27,Electrodomésticos,357.94,10,October
2808,SmartWatch,54.79,9,2024-10-27,Electrónica,493.11,10,October
343,Espejo decorativo,50.49,4,2024-10-28,Decoración,201.96,10,October
499,Candelabro,108.91,2,2024-10-28,Decoración,217.82,10,October
857,Elementos de cerámica,91.06,8,2024-10-28,Decoración,728.48,10,October
1144,Aspiradora,98.46,7,2024-10-28,Electrodomésticos,689.2199999999999,10,October
1487,Horno eléctrico,102.75,9,2024-10-28,Electrodomésticos,924.75,10,October
1659,Batidora,101.49,6,2024-10-28,Electrodomésticos,608.9399999999999,10,October
1911,Freidora eléctrica,46.16,1,2024-10-28,Electrodomésticos,46.16,10,October
2217,Cámara digital,49.71,11,2024-10-28,Electrónica,546.8100000000001,10,October
657,Elementos de cerámica,69.67,3,2024-10-29,Decoración,209.01,10,October
1556,Secadora,117.97,3,2024-10-29,Electrodomésticos,353.90999999999997,10,October
1930,Plancha de vapor,64.2,5,2024-10-29,Electrodomésticos,321.0,10,October
2033,Smartphone,29.94,11,2024-10-29,Electrónica,329.34000000000003,10,October
2107,Cámara digital,64.14,3,2024-10-29,Electrónica,192.42000000000002,10,October
2529,Proyector,92.21,4,2024-10-29,Electrónica,368.84,10,October
2553,Smartphone,78.89,3,2024-10-29,Electrónica,236.67000000000002,10,October
2660,Consola de videojuegos,124.46,4,2024-10-29,Electrónica,497.84,10,October
2774,Auriculares,37.77,7,2024-10-29,Electrónica,264.39000000000004,10,October
190,Adorno de pared,36.08,10,2024-10-30,Decoración,360.79999999999995,10,October
1395,Lavadora,39.64,12,2024-10-30,Electrodomésticos,475.68,10,October
1403,Microondas,91.18,1,2024-10-30,Electrodomésticos,91.18,10,October
1872,Heladera,60.32,2,2024-10-30,Electrodomésticos,120.64,10,October
2081,Parlantes Bluetooth,94.89,10,2024-10-30,Electrónica,948.9,10,October
2449,Proyector,104.25,4,2024-10-30,Electrónica,417.0,10,October
2536,Laptop,120.96,1,2024-10-30,Electrónica,120.96,10,October
47,Elementos de cerámica,66.54,11,2024-10-31,Decoración,731.94,10,October
58,Rincón de plantas,58.7,12,2024-10-31,Decoración,704.4000000000001,10,October
346,Cortinas,52.57,3,2024-10-31,Decoración,157.71,10,October
523,Espejo decorativo,45.46,12,2024-10-31,Decoración,545.52,10,October
539,Candelabro,85.86,12,2024-10-31,Decoración,1030.32,10,October
2166,Laptop,115.57,5,2024-10-31,Electrónica,577.8499999999999,10,October
2178,SmartWatch,104.12,8,2024-10-31,Electrónica,832.96,10,October
2238,SmartWatch,68.47,6,2024-10-31,Electrónica,410.82,10,October
2483,Smartphone,93.11,4,2024-10-31,Electrónica,372.44,10,October
2817,Cámara digital,29.73,9,2024-10-31,Electrónica,267.57,10,October
2890,Consola de videojuegos,105.99,5,2024-10-31,Electrónica,529.9499999999999,10,October
4,Jarrón decorativo,64.12,12,2024-11-01,Decoración,769.44,11,November
284,Jarrón decorativo,43.09,7,2024-11-01,Decoración,301.63,11,November
582,Cuadro decorativo,61.67,10,2024-11-01,Decoración,616.7,11,November
2657,Cámara digital,30.79,8,2024-11-01,Electrónica,246.32,11,November
2736,Laptop,113.88,1,2024-11-01,Electrónica,113.88,11,November
5,Alfombra,70.1,4,2024-11-02,Decoración,280.4,11,November
102,Cuadro decorativo,119.97,3,2024-11-02,Decoración,359.90999999999997,11,November
605,Alfombra,120.49,6,2024-11-02,Decoración,722.9399999999999,11,November
773,Espejo decorativo,64.35,8,2024-11-02,Decoración,514.8,11,November
808,Rincón de plantas,67.82,11,2024-11-02,Decoración,746.02,11,November
1293,Microondas,100.74,11,2024-11-02,Electrodomésticos,1108.1399999999999,11,November
1415,Lavadora,29.44,10,2024-11-02,Electrodomésticos,294.40000000000003,11,November
1559,Batidora,59.48,4,2024-11-02,Electrodomésticos,237.92,11,November
1780,Plancha de vapor,119.0,1,2024-11-02,Electrodomésticos,119.0,11,November
1049,Batidora,64.32,8,2024-11-03,Electrodomésticos,514.56,11,November
1420,Plancha de vapor,100.54,6,2024-11-03,Electrodomésticos,603.24,11,November
610,Adorno de pared,27.89,8,2024-11-04,Decoración,223.12,11,November
1262,Heladera,43.72,1,2024-11-04,Electrodomésticos,43.72,11,November
27,Elementos de cerámica,112.53,11,2024-11-05,Decoración,1237.83,11,November
552,Cuadro decorativo,88.67,11,2024-11-05,Decoración,975.37,11,November
587,Elementos de cerámica,33.98,9,2024-11-05,Decoración,305.82,11,November
642,Cuadro decorativo,73.67,7,2024-11-05,Decoración,515.69,11,November
1071,Freidora eléctrica,71.74,2,2024-11-05,Electrodomésticos,143.48,11,November
1283,Microondas,94.63,9,2024-11-05,Electrodomésticos,851.67,11,November
1466,Secadora,85.31,5,2024-11-05,Electrodomésticos,426.55,11,November
1810,Plancha de vapor,70.67,11,2024-11-05,Electrodomésticos,777.37,11,November
142,Cuadro decorativo,114.44,10,2024-11-06,Decoración,1144.4,11,November
464,Jarrón decorativo,49.06,11,2024-11-06,Decoración,539.6600000000001,11,November
597,Elementos de cerámica,96.57,8,2024-11-06,Decoración,772.56,11,November
634,Jarrón decorativo,45.62,4,2024-11-06,Decoración,182.48,11,November
719,Lámpara de mesa,56.43,2,2024-11-06,Decoración,112.86,11,November
758,Rincón de plantas,29.0,10,2024-11-06,Decoración,290.0,11,November
875,Alfombra,36.34,5,2024-11-06,Decoración,181.70000000000002,11,November
2412,Televisor,108.45,8,2024-11-06,Electrónica,867.6,11,November
263,Espejo decorativo,103.07,6,2024-11-07,Decoración,618.42,11,November
273,Espejo decorativo,49.11,10,2024-11-07,Decoración,491.1,11,November
825,Alfombra,34.7,1,2024-11-07,Decoración,34.7,11,November
862,Cuadro decorativo,48.36,8,2024-11-07,Decoración,386.88,11,November
1493,Microondas,73.63,12,2024-11-07,Electrodomésticos,883.56,11,November
1790,Plancha de vapor,80.84,5,2024-11-07,Electrodomésticos,404.20000000000005,11,November
1875,Lavadora,58.04,6,2024-11-07,Electrodomésticos,348.24,11,November
2113,Smartphone,119.26,2,2024-11-07,Electrónica,238.52,11,November
2250,Consola de videojuegos,78.68,11,2024-11-07,Electrónica,865.48,11,November
2335,Auriculares,108.76,8,2024-11-07,Electrónica,870.08,11,November
2357,Cámara digital,49.9,1,2024-11-07,Electrónica,49.9,11,November
2401,Parlantes Bluetooth,65.49,11,2024-11-07,Electrónica,720.39,11,November
2909,Proyector,108.21,12,2024-11-07,Electrónica,1298.52,11,November
636,Cortinas,46.09,1,2024-11-08,Decoración,46.09,11,November
761,Lámpara de mesa,80.48,10,2024-11-08,Decoración,804.8000000000001,11,November
951,Lámpara de mesa,58.55,9,2024-11-08,Decoración,526.9499999999999,11,November
1098,Cafetera,45.95,7,2024-11-08,Electrodomésticos,321.65000000000003,11,November
1348,Cafetera,111.7,10,2024-11-08,Electrodomésticos,1117.0,11,November
2351,Parlantes Bluetooth,115.66,3,2024-11-08,Electrónica,346.98,11,November
2411,Parlantes Bluetooth,61.45,8,2024-11-08,Electrónica,491.6,11,November
481,Lámpara de mesa,55.87,3,2024-11-09,Decoración,167.60999999999999,11,November
576,Cortinas,122.36,8,2024-11-09,Decoración,978.88,11,November
861,Lámpara de mesa,66.88,4,2024-11-09,Decoración,267.52,11,November
889,Lámpara de mesa,95.87,7,2024-11-09,Decoración,671.09,11,November
1527,Horno eléctrico,36.02,3,2024-11-09,Electrodomésticos,108.06,11,November
2507,Cámara digital,27.72,8,2024-11-09,Electrónica,221.76,11,November
2589,Proyector,82.9,8,2024-11-09,Electrónica,663.2,11,November
2850,Consola de videojuegos,84.81,4,2024-11-09,Electrónica,339.24,11,November
2908,SmartWatch,78.63,4,2024-11-09,Electrónica,314.52,11,November
327,Elementos de cerámica,105.59,9,2024-11-10,Decoración,950.3100000000001,11,November
1021,Freidora eléctrica,49.62,6,2024-11-10,Electrodomésticos,297.71999999999997,11,November
1200,Plancha de vapor,83.34,10,2024-11-10,Electrodomésticos,833.4000000000001,11,November
1243,Microondas,64.56,12,2024-11-10,Electrodomésticos,774.72,11,November
1619,Batidora,96.56,3,2024-11-10,Electrodomésticos,289.68,11,November
2010,Consola de videojuegos,51.13,2,2024-11-10,Electrónica,102.26,11,November
2087,Cámara digital,35.44,3,2024-11-10,Electrónica,106.32,11,November
2573,Smartphone,91.52,7,2024-11-10,Electrónica,640.64,11,November
217,Elementos de cerámica,47.48,2,2024-11-11,Decoración,94.96,11,November
272,Cuadro decorativo,93.84,10,2024-11-11,Decoración,938.4000000000001,11,November
545,Alfombra,43.63,1,2024-11-11,Decoración,43.63,11,November
688,Rincón de plantas,81.27,11,2024-11-11,Decoración,893.9699999999999,11,November
1430,Plancha de vapor,34.93,9,2024-11-11,Electrodomésticos,314.37,11,November
1497,Horno eléctrico,83.3,10,2024-11-11,Electrodomésticos,833.0,11,November
1509,Batidora,55.25,10,2024-11-11,Electrodomésticos,552.5,11,November
2060,Consola de videojuegos,73.4,5,2024-11-11,Electrónica,367.0,11,November
2263,Smartphone,47.67,6,2024-11-11,Electrónica,286.02,11,November
2558,SmartWatch,63.94,7,2024-11-11,Electrónica,447.58,11,November
2814,Auriculares,89.91,9,2024-11-11,Electrónica,809.1899999999999,11,November
420,Adorno de pared,65.0,4,2024-11-12,Decoración,260.0,11,November
514,Jarrón decorativo,59.63,10,2024-11-12,Decoración,596.3000000000001,11,November
544,Jarrón decorativo,29.63,5,2024-11-12,Decoración,148.15,11,November
880,Adorno de pared,105.74,10,2024-11-12,Decoración,1057.3999999999999,11,November
1908,Cafetera,55.91,3,2024-11-12,Electrodomésticos,167.73,11,November
655,Alfombra,124.49,11,2024-11-13,Decoración,1369.3899999999999,11,November
1111,Freidora eléctrica,100.12,12,2024-11-13,Electrodomésticos,1201.44,11,November
2118,SmartWatch,99.5,5,2024-11-13,Electrónica,497.5,11,November
2208,SmartWatch,33.12,10,2024-11-13,Electrónica,331.2,11,November
36,Cortinas,28.63,5,2024-11-14,Decoración,143.15,11,November
316,Cortinas,90.56,2,2024-11-14,Decoración,181.12,11,November
885,Alfombra,97.56,1,2024-11-14,Decoración,97.56,11,November
1566,Secadora,78.4,8,2024-11-14,Electrodomésticos,627.2,11,November
1753,Microondas,38.63,9,2024-11-14,Electrodomésticos,347.67,11,November
2316,Laptop,78.67,3,2024-11-14,Electrónica,236.01,11,November
2374,Auriculares,55.05,12,2024-11-14,Electrónica,660.5999999999999,11,November
2958,SmartWatch,64.59,10,2024-11-14,Electrónica,645.9000000000001,11,November
671,Lámpara de mesa,66.33,7,2024-11-15,Decoración,464.31,11,November
1462,Heladera,121.56,12,2024-11-15,Electrodomésticos,1458.72,11,November
1463,Microondas,70.42,10,2024-11-15,Electrodomésticos,704.2,11,November
1517,Horno eléctrico,41.23,8,2024-11-15,Electrodomésticos,329.84,11,November
1564,Aspiradora,60.8,1,2024-11-15,Electrodomésticos,60.8,11,November
1621,Freidora eléctrica,56.74,9,2024-11-15,Electrodomésticos,510.66,11,November
1749,Batidora,107.07,9,2024-11-15,Electrodomésticos,963.6299999999999,11,November
1912,Heladera,82.42,8,2024-11-15,Electrodomésticos,659.36,11,November
2727,Cámara digital,114.98,12,2024-11-15,Electrónica,1379.76,11,November
618,Rincón de plantas,36.15,8,2024-11-16,Decoración,289.2,11,November
944,Jarrón decorativo,98.76,1,2024-11-16,Decoración,98.76,11,November
1015,Lavadora,91.96,12,2024-11-16,Electrodomésticos,1103.52,11,November
1671,Freidora eléctrica,106.34,8,2024-11-16,Electrodomésticos,850.72,11,November
2025,Auriculares,42.93,2,2024-11-16,Electrónica,85.86,11,November
2602,Televisor,118.04,4,2024-11-16,Electrónica,472.16,11,November
21,Lámpara de mesa,41.84,12,2024-11-17,Decoración,502.08000000000004,11,November
227,Elementos de cerámica,32.11,11,2024-11-17,Decoración,353.21,11,November
361,Lámpara de mesa,120.89,2,2024-11-17,Decoración,241.78,11,November
757,Elementos de cerámica,36.44,10,2024-11-17,Decoración,364.4,11,November
779,Lámpara de mesa,72.68,9,2024-11-17,Decoración,654.1200000000001,11,November
1137,Horno eléctrico,51.17,7,2024-11-17,Electrodomésticos,358.19,11,November
1165,Lavadora,73.58,9,2024-11-17,Electrodomésticos,662.22,11,November
1651,Freidora eléctrica,78.73,10,2024-11-17,Electrodomésticos,787.3000000000001,11,November
2074,Auriculares,70.55,1,2024-11-17,Electrónica,70.55,11,November
2631,Parlantes Bluetooth,66.84,11,2024-11-17,Electrónica,735.24,11,November
2881,Parlantes Bluetooth,39.46,11,2024-11-17,Electrónica,434.06,11,November
70,Adorno de pared,105.42,12,2024-11-18,Decoración,1265.04,11,November
371,Lámpara de mesa,110.45,12,2024-11-18,Decoración,1325.4,11,November
389,Lámpara de mesa,40.06,4,2024-11-18,Decoración,160.24,11,November
431,Lámpara de mesa,98.3,6,2024-11-18,Decoración,589.8,11,November
883,Espejo decorativo,32.09,8,2024-11-18,Decoración,256.72,11,November
1142,Heladera,62.61,3,2024-11-18,Electrodomésticos,187.82999999999998,11,November
1314,Aspiradora,86.12,6,2024-11-18,Electrodomésticos,516.72,11,November
1365,Lavadora,74.74,1,2024-11-18,Electrodomésticos,74.74,11,November
1605,Lavadora,57.74,1,2024-11-18,Electrodomésticos,57.74,11,November
